date,n_users,unadj_prev,adj_prev,adj_prev_ci_low,adj_prev_ci_high
2021-01-18,37970,0.00412178212676138,0.00443398460159008,0.00358083767642788,0.00559924244063593
2021-01-19,37847,0.00401046651464167,0.00420084483878974,0.00339134073124193,0.00534685758991251
2021-01-20,37662,0.0040706541224616,0.00433162950855781,0.0035055514153096,0.00550083697298411
2021-01-21,37516,0.00410588455087935,0.00429498691490843,0.00348624766751331,0.00544226739507978
2021-01-22,37320,0.00409387321864112,0.00425485193682527,0.00344889703287384,0.00541014245510814
2021-01-23,37224,0.00410181218255294,0.00423026982167175,0.00342698942866336,0.00537075062601564
2021-01-24,37183,0.00396184885310449,0.00416965502778614,0.00335114446630083,0.00532663733269726
2021-01-25,37107,0.00395568745896106,0.00416144465407409,0.00334287831618619,0.00533368097547044
2021-01-26,37034,0.00400374402731306,0.00426946647416669,0.00342789563053684,0.0054819240964076
2021-01-27,36862,0.00404293874740713,0.00425976846405538,0.0034193529008621,0.00548019259626881
2021-01-28,36634,0.00390017683951387,0.00418562065804937,0.00335242066410429,0.00540930789690853
2021-01-29,37047,0.00386095869958332,0.00412378648786996,0.00330526265332947,0.00532277584137952
2021-01-30,36984,0.00375013044624957,0.00405363041393511,0.00323570473637013,0.0052536581384133
2021-01-31,36819,0.0037663572443091,0.00399410749255044,0.00319043262094953,0.0051795399370818
2021-02-01,36650,0.00381107423715091,0.00405115383254279,0.00323908189264141,0.00524463879201962
2021-02-02,36574,0.00389611460411928,0.00413341860155124,0.00331201837373218,0.00533541535620884
2021-02-03,36415,0.00389548581223085,0.00417357688550258,0.00334336985423286,0.00537544632629087
2021-02-04,36271,0.00387845502301488,0.00414670578553726,0.00330414862995909,0.0053819138570823
2021-02-05,35919,0.0037436548874604,0.0040662708986511,0.00322303217385271,0.00532262784116815
2021-02-06,35842,0.00366229527326518,0.00402571219350256,0.00318860600550199,0.00527621952249617
2021-02-07,35730,0.00367740674035113,0.00404656301346087,0.00320803147189468,0.005298126599198
2021-02-08,35557,0.00362836846189544,0.00398286037090195,0.00313652802892426,0.00525925157058038
2021-02-09,35366,0.00367529261983573,0.00404457197809801,0.00319810384855457,0.0053051609794207
2021-02-10,35188,0.00372496024245212,0.00409376496226579,0.00324454250465318,0.00535615813532211
2021-02-11,35002,0.00365117704405273,0.00406532909375106,0.00321890859103375,0.00532530775609691
2021-02-12,34611,0.00357087737628079,0.00401126950769772,0.0031605328860231,0.00525231476119883
2021-02-13,34482,0.00361311917125731,0.00404391656718606,0.00317543313272336,0.00530450156098608
2021-02-14,34185,0.00355219121343006,0.00394252836202594,0.00309270173796085,0.00518446500821284
2021-02-15,34937,0.00363807607451809,0.00416919551092366,0.00328203010407637,0.00542644089342002
2021-02-16,38269,0.00397312005088045,0.00442580036690555,0.00356907351776709,0.00561380291067613
2021-02-17,38826,0.004008129758377,0.00442005461871714,0.00357823027679539,0.00558347933085548
2021-02-18,38966,0.00411081785398806,0.00444190356897654,0.00360811658748627,0.00559567642689277
2021-02-19,38973,0.00420922116512672,0.00460633318620202,0.00375861531063771,0.00578914054157378
2021-02-20,39002,0.00427464654378587,0.00468528457366757,0.00382809221286952,0.00587721112631879
2021-02-21,39104,0.00428889278401119,0.00464930122358919,0.00379643495832577,0.00582852764090301
2021-02-22,39994,0.00416862713545779,0.00441166459067421,0.00360942387773814,0.00553146319944003
2021-02-23,38067,0.00421140713607218,0.00447742276809297,0.0036419692057324,0.00566982735298914
2021-02-24,37804,0.00417807450922481,0.0045281035422827,0.00367480917912756,0.00574798115061662
2021-02-25,38104,0.00419931887081187,0.00456908017903873,0.00371795676783807,0.00579715255634118
2021-02-26,37993,0.00417439686607432,0.00447925305422683,0.00363646578475669,0.00571720023082567
2021-02-27,37864,0.00410470316306524,0.00437044303113665,0.00354572727507361,0.00557076856687227
2021-02-28,37689,0.00401200048529335,0.00431903529165931,0.00349248339402726,0.00551342721621936
2021-03-01,37607,0.00405050403015302,0.00443408312780717,0.00359162882897673,0.00563350949158645
2021-03-02,37410,0.00371231804448766,0.00415776349109794,0.00331283507140694,0.00535259189331419
2021-03-03,37318,0.00366411571163524,0.00402651311222477,0.00321119743248147,0.00519059914953501
2021-03-04,36685,0.00365303781036748,0.00401117871039083,0.00318678329095539,0.0051788095869596
